1488.38839	1142.322196	1511.98545	728.3543094	1531.012737	1682.379268	1421.26704	1633.768649	1761.391495	865.3323061	611.3100686	1951.332878	1053.612832	300.8321791	605.3924347	1214.331092	0	354.682957	886.3972022	877.268488	1323.782459	275.1363298	1736.260349	1374.408964	1068.877916	1561.79384	1483.846353	1674.305826	1396.065901
1134.06349	817.8630692	1299.730741	376.4306045	1205.404496	1337.535046	1208.387355	1286.001555	1438.36713	514.781507	490.4079934	1605.521722	700.3570518	167.6305461	292.7456234	887.6936408	354.682957	0	586.9412236	545.710546	982.3441352	361.2478374	1431.362987	1024.499878	822.9823813	1270.354281	1146.123903	1320.037878	1124.455424
817.4350127	819.8780397	1516.443207	326.4965543	1118.257573	1120.044642	679.779376	815.4140053	1333.641631	488.3646179	447.2135955	1356.244816	396.2322551	586.003413	294.2787794	346.554469	886.3972022	586.9412236	0	629.3647591	846.4632302	710.6335202	850.940656	592.3681288	288.444102	1301.883251	630.3173804	984.8857802	1234.220402
671.1929678	272.9468813	890.2246907	331.2099032	659.6969001	809.9382693	1292.749009	931.4504818	892.6925563	144.222051	876.4131446	1079.120012	383.2753579	694.6221995	515.4609588	715.6814934	877.268488	545.710546	629.3647591	0	449.4441011	895.6003573	1258.967831	678.9698079	914.3850392	746.7261881	870.5170877	848.1155582	633.245608
320.1562119	228.2542442	852.3496935	674.7592163	272.0294102	360.5551275	1388.092216	674.6851117	491.6299421	475.394573	1220.040983	629.6824597	452.2167622	1116.825859	873.6704184	726.2231062	1323.782459	982.3441352	846.4632302	449.4441011	0	1314.724306	1140.61387	507.740091	1078.378412	495.1767361	720.6941099	452.2167622	514.781507
1422.392351	1168.417734	1652.452722	653.911309	1551.934277	1660.271062	1169.65807	1508.940025	1785.385113	839.3449827	353.5533906	1924.162155	967.4709298	200.9975124	477.0744177	1055.509356	275.1363298	361.2478374	710.6335202	895.6003573	1314.724306	0	1539.51291	1262.101422	841.546196	1630	1336.899398	1606.549097	1485.698489
864.0023148	1280.82005	1990.602924	1098.954048	1346.17978	1159.74135	619.8386887	524.0229003	1463.864748	1132.166066	1214.948559	1253.99362	875.7282684	1435.444182	1141.79683	561.4267539	1736.260349	1431.362987	850.940656	1258.967831	1140.61387	1539.51291	0	635.6099433	718.4010022	1616.97248	420.4759208	886.171541	1654.690303
282.3118843	650	1355.175265	648.1512169	735.5270219	614.6543744	935.2005133	264.1968963	893.5882721	581.893461	1038.701112	805.0465825	331.2099032	1096.58561	787.4642849	300.6659276	1374.408964	1024.499878	592.3681288	678.9698079	507.740091	1262.101422	635.6099433	0	710.2816343	994.8869282	215.4065923	410	1020
978.6725704	1086.001842	1796.552254	614.0032573	1348.517705	1304.18557	395.6008089	865.8521814	1549.516053	771.5568676	501.1985634	1514.001321	631.3477647	775.2418977	541.2947441	410	1068.877916	822.9823813	288.444102	914.3850392	1078.378412	841.546196	718.4010022	710.2816343	0	1555.538492	655.20989	1120.178557	1504.160896
756.6372975	490.4079934	451.7742799	1062.308806	278.5677655	543.3231083	1880.425484	1118.033989	326.9556545	848.9994111	1618.301579	700.9279564	924.3916919	1430.139853	1257.179383	1220.245877	1561.79384	1270.354281	1301.883251	746.7261881	495.1767361	1630	1616.97248	994.8869282	1555.538492	0	1202.081528	800.8120878	198.4943324
460.1086828	864.0023148	1570.127383	778.7810989	936.0555539	779.3587107	793.0952024	212.1320344	1074.476617	758.0237463	1068.316433	926.5527508	496.4876635	1192.015101	880.0568163	284.2534081	1483.846353	1146.123903	630.3173804	870.5170877	720.6941099	1336.899398	420.4759208	215.4065923	655.20989	1202.081528	0	529.2447449	1234.34193
186.0107524	677.7905281	1233.207201	957.183368	523.9274759	280.1785145	1318.976876	362.3534186	586.003413	813.9410298	1423.376268	400.2499219	639.5310782	1423.587019	1131.459235	710.2816343	1674.305826	1320.037878	984.8857802	848.1155582	452.2167622	1606.549097	886.171541	410	1120.178557	800.8120878	529.2447449	0	902.7181177
820.0609733	418.6884283	338.3784863	962.5487001	393.192065	676.0177512	1852.835665	1182.962383	513.1276644	755.9100476	1508.409759	870.9190548	884.1379983	1288.759093	1148.259553	1206.150903	1396.065901	1124.455424	1234.220402	633.245608	514.781507	1485.698489	1654.690303	1020	1504.160896	198.4943324	1234.34193	902.7181177	0
